deployment,dive_start,feeding_start,feeding_end,dive_end,dive_start_timestamp,descent_time,feeding_time,ascent_time,dive_time,stroke_frequency_feeding,avg_feeding_depth,avg_feeding_speed,max_dive_depth,pitch_excursion,roll_excursion,heading_excursion,depth_excursion,dist_total,dist_feeding,staightline_dist_feeding,tortuosity_feeding,avg_pitch_feeding,max_roll_feeding,time_between_dives,observed_feeding
ea230116-P47,3467,3511,3762,3818,2023-01-16 12:09:18,4.4,25.1,5.6,35.1,0.159362549800797,2.26183617569505,1.67920601775133,3.63776593701576,53.9003904957222,46.3176205701996,147.152360586208,3.04759629424826,59.2885650644628,42.2292955184979,29.0934112097822,0.311060938796901,-11.8850657126709,50.3868495795509,12.4,y
ea230116-P47,3942,4017,4237,4266,2023-01-16 12:10:06,7.5,22,2.9,32.4,0.181818181818182,2.7292891852594,1.27603513356156,3.46597456710001,46.7252349411838,19.0205417613445,304.765046418738,1.89676436772044,39.4112713266395,27.0198477244856,15.5125608240916,0.425882744334121,-16.1318677388261,14.2746733086598,0,n
ea230116-P47,4266,4335,4586,4674,2023-01-16 12:10:38,6.9,25.1,8.8,40.8,0.199203187250996,2.36473210500459,1.4701514692121,3.11119986307805,38.4751964535849,21.9490223419568,273.012476760039,1.60794299101512,58.2251348761561,36.1502261572041,15.099458741986,0.582313574572839,-12.4971227092659,13.5726476481055,0,n
ea230116-P47,4674,4730,4944,5015,2023-01-16 12:11:19,5.6,21.4,7.1,34.1,0.163551401869159,1.74004838690506,1.39277735693179,2.35628368376132,28.0041663224418,9.28567819444875,28.4557488506744,1.10230004522797,48.2081946101345,29.5788305644261,28.9605630454412,0.0209023652114414,-8.67648709716536,6.19376904811796,0,n
ea230116-P47,5015,5041,5662,5735,2023-01-16 12:11:53,2.6,62.1,7.3,72,0.144927536231884,6.24391559667702,1.24930409371604,8.53028010376805,39.2159995616059,13.5700509485294,36.5528571390509,6.73564016124886,92.1337768718294,78.3844442907096,75.7666657921554,0.0333966582558847,-4.34763747484458,8.24755296527326,32.1,n
ea230116-P47,6056,6133,7174,7245,2023-01-16 12:13:37,7.7,104.1,7.1,118.9,0.153698366954851,5.99083204484884,0.998711834590641,7.5706198353286,33.7964636221384,83.595959475498,357.61308237523,3.20817289841179,125.315876875702,104.295930315088,66.8494280811472,0.359040876483017,-6.73618327341329,80.1724348133284,0,y
ea230116-P47,7245,7311,8054,8128,2023-01-16 12:15:36,6.6,74.3,7.4,88.3,0.168236877523553,5.90721269387835,1.04549310777089,7.77115493588132,27.9563571554536,10.7529893806763,28.2838623129426,3.57160058095503,98.2423587762685,78.4516874688503,76.3336741574026,0.0269976769115216,-4.78060826263955,9.81464944257524,1.3,n
ea230116-P47,8141,8225,8649,8726,2023-01-16 12:17:06,8.4,42.4,7.7,58.5,0.165094339622642,5.43044322323363,1.07262744431969,5.98723007673596,22.7707981576184,6.35089869268316,8.14285038622683,1.42843175538875,66.8017690990195,45.8771363113946,45.083797072112,0.01729269311619,-3.83889118793986,4.6718701414195,0,n
ea230116-P47,8726,8810,9091,9194,2023-01-16 12:18:04,8.4,28.1,10.3,46.8,0.160142348754448,5.24457388865189,1.11496087585891,5.60482978466589,22.0096757161548,4.0133592656078,22.5779744440939,0.84462381603359,55.2792905654633,31.5736492456827,30.9356155591884,0.0202077904118604,-4.28900363330548,3.90967954536639,44.9,n
ea230116-P47,9643,9693,11321,11390,2023-01-16 12:19:36,5,162.8,6.9,174.7,0.175061425061425,5.93797155730828,1.07779211434412,8.39208630887974,42.8968926608883,9.84328382925636,23.9103915740725,4.70307966762567,195.098748885909,178.052851210144,172.89015782943,0.0289952862064573,-3.5252765533216,7.58191580626939,0,y
ea230116-P47,11390,11447,11641,11706,2023-01-16 12:22:31,5.7,19.4,6.5,31.6,0.206185567010309,6.05488824589395,1.16072136715613,6.99637588892184,52.6075283753589,5.58291109118774,10.2866738316075,3.23581103560765,42.615354553269,23.5316002697789,21.983823920595,0.0657743770691055,-3.542473973865,5.32540100125226,30.3,y
ea230116-P47,12009,12082,12476,12559,2023-01-16 12:23:32,7.3,39.4,8.3,55,0.190355329949239,5.44040873411027,1.10363101884734,5.97892532359731,21.7833776956716,5.39451975203004,10.1120033547999,1.5399169620904,66.3531611213546,44.0308448698914,43.1967702995943,0.0189429608439643,-2.36956212086544,4.98709031733436,0,y
ea230116-P47,12559,12614,12895,12976,2023-01-16 12:24:27,5.5,28.1,8.1,41.7,0.142348754448399,4.9516458027989,1.17978213912586,5.75977855017232,29.228543009527,6.36322899245985,11.6901433110386,1.78616118657194,53.9158326443344,33.8528815735811,32.7572789754344,0.0323636437201157,-2.51658083691386,5.20639786155762,0,n
ea230116-P47,12976,13034,13152,13216,2023-01-16 12:25:09,5.8,11.8,6.4,24,0.169491525423729,4.54980788947384,1.37554100728779,5.28581259927099,28.3657168523387,3.47225313244979,9.09819474322717,1.56797456662376,35.081826569729,16.4278750016704,16.024332445107,0.0245645012834829,-2.36243940575643,2.56562436694369,1.7,n
ea230116-P47,13233,13295,13716,13777,2023-01-16 12:25:35,6.2,42.1,6.1,54.4,0.178147268408551,4.28124772734185,1.19651585524584,5.21540474920183,37.9619968526348,10.9743302804819,9.62696897648544,1.84142100479486,68.2276970386158,50.7932836649826,49.7397297019965,0.0207419935662159,-3.99463175714103,6.56348122125373,0,y
